ID,Title
mmu-miR-1912-3p,miRTarBase_mmu-miR-1912-3p
hsa-miR-302d-5p,miRTarBase_hsa-miR-302d-5p
hsa-miR-362-5p,miRTarBase_hsa-miR-362-5p
hsa-miR-520c-3p,miRTarBase_hsa-miR-520c-3p
hsa-miR-6748-3p,miRTarBase_hsa-miR-6748-3p
hsa-miR-3139,miRTarBase_hsa-miR-3139
mmu-miR-295-3p,miRTarBase_mmu-miR-295-3p
hsa-miR-519b-5p,miRTarBase_hsa-miR-519b-5p
hsa-miR-4493,miRTarBase_hsa-miR-4493
hsa-miR-510-5p,miRTarBase_hsa-miR-510-5p
hsa-miR-505-3p,miRTarBase_hsa-miR-505-3p
hsa-miR-6732-3p,miRTarBase_hsa-miR-6732-3p
hsa-miR-1911-3p,miRTarBase_hsa-miR-1911-3p
hsa-miR-6846-5p,miRTarBase_hsa-miR-6846-5p
hsa-miR-3655,miRTarBase_hsa-miR-3655
hsa-miR-548t-3p,miRTarBase_hsa-miR-548t-3p
mmu-miR-7116-3p,miRTarBase_mmu-miR-7116-3p
hsa-miR-3186-3p,miRTarBase_hsa-miR-3186-3p
hsa-miR-3714,miRTarBase_hsa-miR-3714
hsa-miR-6742-3p,miRTarBase_hsa-miR-6742-3p
hsa-miR-6851-3p,miRTarBase_hsa-miR-6851-3p
hsa-miR-6130,miRTarBase_hsa-miR-6130
hsa-miR-4777-5p,miRTarBase_hsa-miR-4777-5p
hsa-miR-1268a,miRTarBase_hsa-miR-1268a
hsa-miR-6776-3p,miRTarBase_hsa-miR-6776-3p
hsa-miR-6127,miRTarBase_hsa-miR-6127
mmu-miR-686,miRTarBase_mmu-miR-686
hsa-miR-8080,miRTarBase_hsa-miR-8080
mmu-miR-3105-5p,miRTarBase_mmu-miR-3105-5p
hsa-miR-6515-5p,miRTarBase_hsa-miR-6515-5p
hsa-miR-7110-3p,miRTarBase_hsa-miR-7110-3p
hsa-miR-4699-5p,miRTarBase_hsa-miR-4699-5p
mmu-miR-144-3p,miRTarBase_mmu-miR-144-3p
hsa-miR-106a-5p,miRTarBase_hsa-miR-106a-5p
mmu-miR-3108-5p,miRTarBase_mmu-miR-3108-5p
hsa-miR-548g-3p,miRTarBase_hsa-miR-548g-3p
hsa-miR-25-3p,miRTarBase_hsa-miR-25-3p
hsa-miR-6503-3p,miRTarBase_hsa-miR-6503-3p
mmu-miR-490-5p,miRTarBase_mmu-miR-490-5p
mmu-miR-196a-5p,miRTarBase_mmu-miR-196a-5p
hsa-miR-622,miRTarBase_hsa-miR-622
mmu-miR-450b-5p,miRTarBase_mmu-miR-450b-5p
hsa-miR-5580-5p,miRTarBase_hsa-miR-5580-5p
hsa-miR-6791-3p,miRTarBase_hsa-miR-6791-3p
hsa-miR-409-3p,miRTarBase_hsa-miR-409-3p
mmu-miR-3572-3p,miRTarBase_mmu-miR-3572-3p
mmu-miR-92a-3p,miRTarBase_mmu-miR-92a-3p
hsa-miR-495-5p,miRTarBase_hsa-miR-495-5p
hsa-miR-3974,miRTarBase_hsa-miR-3974
hsa-miR-3144-3p,miRTarBase_hsa-miR-3144-3p
hsa-miR-6761-5p,miRTarBase_hsa-miR-6761-5p
mmu-miR-669n,miRTarBase_mmu-miR-669n
hsa-miR-381-3p,miRTarBase_hsa-miR-381-3p
hsa-miR-4738-5p,miRTarBase_hsa-miR-4738-5p
hsa-miR-6812-3p,miRTarBase_hsa-miR-6812-3p
hsa-miR-24-3p,miRTarBase_hsa-miR-24-3p
mmu-miR-3074-2-3p,miRTarBase_mmu-miR-3074-2-3p
hsa-miR-4762-3p,miRTarBase_hsa-miR-4762-3p
hsa-miR-3190-3p,miRTarBase_hsa-miR-3190-3p
hsa-miR-509-3-5p,miRTarBase_hsa-miR-509-3-5p
hsa-miR-4667-3p,miRTarBase_hsa-miR-4667-3p
hsa-miR-6840-3p,miRTarBase_hsa-miR-6840-3p
hsa-miR-1225-5p,miRTarBase_hsa-miR-1225-5p
hsa-miR-2115-3p,miRTarBase_hsa-miR-2115-3p
hsa-miR-4470,miRTarBase_hsa-miR-4470
mmu-miR-362-3p,miRTarBase_mmu-miR-362-3p
hsa-miR-588,miRTarBase_hsa-miR-588
hsa-miR-590-3p,miRTarBase_hsa-miR-590-3p
hsa-miR-4456,miRTarBase_hsa-miR-4456
mmu-miR-208a-5p,miRTarBase_mmu-miR-208a-5p
hsa-miR-101-3p,miRTarBase_hsa-miR-101-3p
mmu-miR-294-3p,miRTarBase_mmu-miR-294-3p
hsa-miR-3147,miRTarBase_hsa-miR-3147
hsa-miR-6715a-3p,miRTarBase_hsa-miR-6715a-3p
mmu-miR-3473c,miRTarBase_mmu-miR-3473c
hsa-miR-6784-3p,miRTarBase_hsa-miR-6784-3p
mmu-miR-411-5p,miRTarBase_mmu-miR-411-5p
hsa-miR-6722-3p,miRTarBase_hsa-miR-6722-3p
hsa-miR-623,miRTarBase_hsa-miR-623
hsa-miR-4732-3p,miRTarBase_hsa-miR-4732-3p
mmu-miR-669m-5p,miRTarBase_mmu-miR-669m-5p
hsa-miR-4716-3p,miRTarBase_hsa-miR-4716-3p
mmu-miR-1938,miRTarBase_mmu-miR-1938
mmu-miR-5106,miRTarBase_mmu-miR-5106
hsa-miR-98-3p,miRTarBase_hsa-miR-98-3p
mmu-miR-181a-5p,miRTarBase_mmu-miR-181a-5p
mmu-miR-129-2-3p,miRTarBase_mmu-miR-129-2-3p
hsa-miR-6865-3p,miRTarBase_hsa-miR-6865-3p
hsa-miR-5681b,miRTarBase_hsa-miR-5681b
hsa-miR-6831-5p,miRTarBase_hsa-miR-6831-5p
hsa-miR-933,miRTarBase_hsa-miR-933
hsa-miR-6769b-3p,miRTarBase_hsa-miR-6769b-3p
hsa-miR-6729-3p,miRTarBase_hsa-miR-6729-3p
mmu-miR-5117-5p,miRTarBase_mmu-miR-5117-5p
hsa-miR-338-3p,miRTarBase_hsa-miR-338-3p
hsa-miR-483-3p,miRTarBase_hsa-miR-483-3p
hsa-miR-889-5p,miRTarBase_hsa-miR-889-5p
mmu-miR-343,miRTarBase_mmu-miR-343
hsa-miR-4664-5p,miRTarBase_hsa-miR-4664-5p
hsa-miR-4798-3p,miRTarBase_hsa-miR-4798-3p
mmu-miR-29b-3p,miRTarBase_mmu-miR-29b-3p
hsa-miR-497-3p,miRTarBase_hsa-miR-497-3p
hsa-miR-4303,miRTarBase_hsa-miR-4303
hsa-miR-943,miRTarBase_hsa-miR-943
hsa-miR-6839-5p,miRTarBase_hsa-miR-6839-5p
hsa-let-7a-5p,miRTarBase_hsa-let-7a-5p
hsa-miR-6795-3p,miRTarBase_hsa-miR-6795-3p
mmu-miR-543-3p,miRTarBase_mmu-miR-543-3p
hsa-miR-4674,miRTarBase_hsa-miR-4674
mmu-miR-1187,miRTarBase_mmu-miR-1187
hsa-miR-6884-5p,miRTarBase_hsa-miR-6884-5p
hsa-miR-150-3p,miRTarBase_hsa-miR-150-3p
hsa-miR-802,miRTarBase_hsa-miR-802
hsa-miR-3918,miRTarBase_hsa-miR-3918
mmu-miR-199b-3p,miRTarBase_mmu-miR-199b-3p
mmu-miR-665-3p,miRTarBase_mmu-miR-665-3p
hsa-miR-4487,miRTarBase_hsa-miR-4487
hsa-miR-4695-5p,miRTarBase_hsa-miR-4695-5p
hsa-miR-5089-3p,miRTarBase_hsa-miR-5089-3p
hsa-let-7f-5p,miRTarBase_hsa-let-7f-5p
hsa-miR-6872-5p,miRTarBase_hsa-miR-6872-5p
mmu-miR-3084-3p,miRTarBase_mmu-miR-3084-3p
hsa-miR-92b-5p,miRTarBase_hsa-miR-92b-5p
hsa-miR-4665-5p,miRTarBase_hsa-miR-4665-5p
hsa-miR-1197,miRTarBase_hsa-miR-1197
hsa-miR-8056,miRTarBase_hsa-miR-8056
hsa-miR-4691-5p,miRTarBase_hsa-miR-4691-5p
hsa-miR-3177-3p,miRTarBase_hsa-miR-3177-3p
hsa-miR-6887-5p,miRTarBase_hsa-miR-6887-5p
mmu-miR-3082-5p,miRTarBase_mmu-miR-3082-5p
mmu-miR-653-5p,miRTarBase_mmu-miR-653-5p
hsa-miR-6892-3p,miRTarBase_hsa-miR-6892-3p
mmu-miR-467g,miRTarBase_mmu-miR-467g
hsa-miR-6761-3p,miRTarBase_hsa-miR-6761-3p
hsa-miR-516b-3p,miRTarBase_hsa-miR-516b-3p
hsa-miR-3611,miRTarBase_hsa-miR-3611
hsa-miR-128-3p,miRTarBase_hsa-miR-128-3p
hsa-miR-147a,miRTarBase_hsa-miR-147a
hsa-miR-4763-3p,miRTarBase_hsa-miR-4763-3p
hsa-miR-4727-5p,miRTarBase_hsa-miR-4727-5p
mmu-miR-3094-5p,miRTarBase_mmu-miR-3094-5p
hsa-miR-1234-3p,miRTarBase_hsa-miR-1234-3p
hsa-miR-3074-5p,miRTarBase_hsa-miR-3074-5p
hsa-miR-6780a-5p,miRTarBase_hsa-miR-6780a-5p
hsa-miR-6850-3p,miRTarBase_hsa-miR-6850-3p
mmu-miR-3093-5p,miRTarBase_mmu-miR-3093-5p
hsa-miR-3191-3p,miRTarBase_hsa-miR-3191-3p
hsa-miR-103b,miRTarBase_hsa-miR-103b
mmu-miR-1298-5p,miRTarBase_mmu-miR-1298-5p
hsa-miR-29a-3p,miRTarBase_hsa-miR-29a-3p
hsa-miR-630,miRTarBase_hsa-miR-630
hsa-miR-4649-5p,miRTarBase_hsa-miR-4649-5p
hsa-miR-573,miRTarBase_hsa-miR-573
hsa-miR-3136-3p,miRTarBase_hsa-miR-3136-3p
hsa-miR-1271-5p,miRTarBase_hsa-miR-1271-5p
hsa-miR-4709-3p,miRTarBase_hsa-miR-4709-3p
hsa-miR-7151-3p,miRTarBase_hsa-miR-7151-3p
hsa-miR-1909-5p,miRTarBase_hsa-miR-1909-5p
hsa-miR-128-2-5p,miRTarBase_hsa-miR-128-2-5p
hsa-miR-6768-3p,miRTarBase_hsa-miR-6768-3p
hsa-miR-5589-5p,miRTarBase_hsa-miR-5589-5p
hsa-miR-518d-3p,miRTarBase_hsa-miR-518d-3p
hsa-miR-7113-5p,miRTarBase_hsa-miR-7113-5p
hsa-miR-4649-3p,miRTarBase_hsa-miR-4649-3p
hsa-miR-5704,miRTarBase_hsa-miR-5704
hsa-miR-330-5p,miRTarBase_hsa-miR-330-5p
hsa-miR-200a-5p,miRTarBase_hsa-miR-200a-5p
hsa-miR-5697,miRTarBase_hsa-miR-5697
mmu-miR-466m-5p,miRTarBase_mmu-miR-466m-5p
hsa-miR-6800-5p,miRTarBase_hsa-miR-6800-5p
hsa-miR-5684,miRTarBase_hsa-miR-5684
hsa-miR-6823-3p,miRTarBase_hsa-miR-6823-3p
hsa-miR-374a-5p,miRTarBase_hsa-miR-374a-5p
hsa-miR-145-5p,miRTarBase_hsa-miR-145-5p
hsa-miR-125a-5p,miRTarBase_hsa-miR-125a-5p
hsa-miR-647,miRTarBase_hsa-miR-647
hsa-miR-4754,miRTarBase_hsa-miR-4754
hsa-miR-3907,miRTarBase_hsa-miR-3907
hsa-miR-6796-3p,miRTarBase_hsa-miR-6796-3p
hsa-miR-876-3p,miRTarBase_hsa-miR-876-3p
mmu-miR-181c-5p,miRTarBase_mmu-miR-181c-5p
hsa-miR-374b-3p,miRTarBase_hsa-miR-374b-3p
mmu-miR-669f-5p,miRTarBase_mmu-miR-669f-5p
hsa-miR-151a-3p,miRTarBase_hsa-miR-151a-3p
hsa-miR-4802-3p,miRTarBase_hsa-miR-4802-3p
hsa-miR-1267,miRTarBase_hsa-miR-1267
hsa-miR-6874-5p,miRTarBase_hsa-miR-6874-5p
hsa-miR-604,miRTarBase_hsa-miR-604
hsa-miR-29a-5p,miRTarBase_hsa-miR-29a-5p
mmu-miR-1971,miRTarBase_mmu-miR-1971
hsa-miR-1225-3p,miRTarBase_hsa-miR-1225-3p
hsa-miR-3912-3p,miRTarBase_hsa-miR-3912-3p
hsa-miR-1271-3p,miRTarBase_hsa-miR-1271-3p
hsa-miR-1538,miRTarBase_hsa-miR-1538
hsa-miR-5195-5p,miRTarBase_hsa-miR-5195-5p
hsa-miR-1178-5p,miRTarBase_hsa-miR-1178-5p
hsa-let-7e-5p,miRTarBase_hsa-let-7e-5p
mmu-miR-124-5p,miRTarBase_mmu-miR-124-5p
hsa-miR-545-3p,miRTarBase_hsa-miR-545-3p
hsa-miR-2467-5p,miRTarBase_hsa-miR-2467-5p
hsa-miR-6131,miRTarBase_hsa-miR-6131
hsa-miR-6815-5p,miRTarBase_hsa-miR-6815-5p
hsa-miR-6878-5p,miRTarBase_hsa-miR-6878-5p
hsa-miR-1295b-3p,miRTarBase_hsa-miR-1295b-3p
hsa-miR-6727-5p,miRTarBase_hsa-miR-6727-5p
mmu-miR-3097-3p,miRTarBase_mmu-miR-3097-3p
mmu-miR-5133,miRTarBase_mmu-miR-5133
hsa-miR-4307,miRTarBase_hsa-miR-4307
hsa-miR-516a-5p,miRTarBase_hsa-miR-516a-5p
hsa-miR-3713,miRTarBase_hsa-miR-3713
hsa-miR-6818-3p,miRTarBase_hsa-miR-6818-3p
mmu-miR-335-3p,miRTarBase_mmu-miR-335-3p
hsa-miR-3691-3p,miRTarBase_hsa-miR-3691-3p
hsa-miR-514b-3p,miRTarBase_hsa-miR-514b-3p
hsa-miR-4654,miRTarBase_hsa-miR-4654
hsa-miR-103a-3p,miRTarBase_hsa-miR-103a-3p
hsa-miR-6762-3p,miRTarBase_hsa-miR-6762-3p
hsa-miR-4804-3p,miRTarBase_hsa-miR-4804-3p
hsa-miR-4495,miRTarBase_hsa-miR-4495
mmu-miR-693-5p,miRTarBase_mmu-miR-693-5p
mmu-miR-28c,miRTarBase_mmu-miR-28c
hsa-miR-494-5p,miRTarBase_hsa-miR-494-5p
mmu-miR-717,miRTarBase_mmu-miR-717
hsa-miR-4265,miRTarBase_hsa-miR-4265
mmu-miR-669h-3p,miRTarBase_mmu-miR-669h-3p
hsa-miR-6777-5p,miRTarBase_hsa-miR-6777-5p
mmu-miR-706,miRTarBase_mmu-miR-706
hsa-miR-4635,miRTarBase_hsa-miR-4635
hsa-miR-504-3p,miRTarBase_hsa-miR-504-3p
hsa-miR-338-5p,miRTarBase_hsa-miR-338-5p
hsa-miR-1261,miRTarBase_hsa-miR-1261
mmu-miR-1943-5p,miRTarBase_mmu-miR-1943-5p
mmu-miR-670-5p,miRTarBase_mmu-miR-670-5p
hsa-miR-2355-5p,miRTarBase_hsa-miR-2355-5p
hsa-miR-4309,miRTarBase_hsa-miR-4309
hsa-miR-3665,miRTarBase_hsa-miR-3665
hsa-miR-6738-5p,miRTarBase_hsa-miR-6738-5p
hsa-miR-5187-3p,miRTarBase_hsa-miR-5187-3p
mmu-miR-292a-3p,miRTarBase_mmu-miR-292a-3p
mmu-miR-3100-3p,miRTarBase_mmu-miR-3100-3p
hsa-miR-3605-5p,miRTarBase_hsa-miR-3605-5p
hsa-miR-487b-3p,miRTarBase_hsa-miR-487b-3p
hsa-miR-6816-3p,miRTarBase_hsa-miR-6816-3p
hsa-miR-3150a-5p,miRTarBase_hsa-miR-3150a-5p
hsa-miR-8060,miRTarBase_hsa-miR-8060
hsa-miR-550b-2-5p,miRTarBase_hsa-miR-550b-2-5p
hsa-miR-640,miRTarBase_hsa-miR-640
hsa-miR-4442,miRTarBase_hsa-miR-4442
hsa-miR-5692c,miRTarBase_hsa-miR-5692c
mmu-miR-1897-5p,miRTarBase_mmu-miR-1897-5p
hsa-miR-4445-5p,miRTarBase_hsa-miR-4445-5p
hsa-miR-33a-5p,miRTarBase_hsa-miR-33a-5p
mmu-miR-194-5p,miRTarBase_mmu-miR-194-5p
hsa-miR-6513-5p,miRTarBase_hsa-miR-6513-5p
mmu-let-7i-5p,miRTarBase_mmu-let-7i-5p
hsa-miR-181b-2-3p,miRTarBase_hsa-miR-181b-2-3p
hsa-miR-8076,miRTarBase_hsa-miR-8076
hsa-miR-3912-5p,miRTarBase_hsa-miR-3912-5p
hsa-miR-548y,miRTarBase_hsa-miR-548y
hsa-miR-4428,miRTarBase_hsa-miR-4428
mmu-miR-1981-5p,miRTarBase_mmu-miR-1981-5p
hsa-miR-5681a,miRTarBase_hsa-miR-5681a
hsa-miR-4664-3p,miRTarBase_hsa-miR-4664-3p
hsa-miR-6829-5p,miRTarBase_hsa-miR-6829-5p
mmu-miR-1930-5p,miRTarBase_mmu-miR-1930-5p
hsa-miR-296-5p,miRTarBase_hsa-miR-296-5p
mmu-miR-664-3p,miRTarBase_mmu-miR-664-3p
mmu-miR-206-3p,miRTarBase_mmu-miR-206-3p
hsa-miR-548a-5p,miRTarBase_hsa-miR-548a-5p
hsa-miR-4802-5p,miRTarBase_hsa-miR-4802-5p
hsa-miR-6846-3p,miRTarBase_hsa-miR-6846-3p
hsa-miR-4473,miRTarBase_hsa-miR-4473
hsa-miR-6779-3p,miRTarBase_hsa-miR-6779-3p
hsa-miR-450a-2-3p,miRTarBase_hsa-miR-450a-2-3p
hsa-miR-6872-3p,miRTarBase_hsa-miR-6872-3p
hsa-miR-302c-3p,miRTarBase_hsa-miR-302c-3p
hsa-miR-500a-3p,miRTarBase_hsa-miR-500a-3p
mmu-miR-5107-5p,miRTarBase_mmu-miR-5107-5p
mmu-miR-216a-5p,miRTarBase_mmu-miR-216a-5p
hsa-miR-6785-5p,miRTarBase_hsa-miR-6785-5p
hsa-miR-3670,miRTarBase_hsa-miR-3670
hsa-miR-892b,miRTarBase_hsa-miR-892b
hsa-miR-548ah-5p,miRTarBase_hsa-miR-548ah-5p
mmu-miR-7b-5p,miRTarBase_mmu-miR-7b-5p
mmu-miR-5098,miRTarBase_mmu-miR-5098
mmu-miR-3968,miRTarBase_mmu-miR-3968
hsa-miR-3654,miRTarBase_hsa-miR-3654
hsa-miR-2392,miRTarBase_hsa-miR-2392
hsa-miR-664b-3p,miRTarBase_hsa-miR-664b-3p
hsa-miR-1273g-5p,miRTarBase_hsa-miR-1273g-5p
hsa-miR-202-5p,miRTarBase_hsa-miR-202-5p
hsa-miR-5196-5p,miRTarBase_hsa-miR-5196-5p
mmu-miR-434-3p,miRTarBase_mmu-miR-434-3p
hsa-miR-519e-3p,miRTarBase_hsa-miR-519e-3p
hsa-miR-3153,miRTarBase_hsa-miR-3153
hsa-miR-6890-5p,miRTarBase_hsa-miR-6890-5p
hsa-miR-1224-3p,miRTarBase_hsa-miR-1224-3p
hsa-miR-302a-5p,miRTarBase_hsa-miR-302a-5p
mmu-miR-703,miRTarBase_mmu-miR-703
mmu-miR-3472,miRTarBase_mmu-miR-3472
hsa-miR-564,miRTarBase_hsa-miR-564
hsa-miR-708-5p,miRTarBase_hsa-miR-708-5p
hsa-miR-4762-5p,miRTarBase_hsa-miR-4762-5p
hsa-miR-454-5p,miRTarBase_hsa-miR-454-5p
hsa-miR-450a-5p,miRTarBase_hsa-miR-450a-5p
hsa-miR-656-3p,miRTarBase_hsa-miR-656-3p
hsa-miR-4482-3p,miRTarBase_hsa-miR-4482-3p
hsa-miR-3622b-5p,miRTarBase_hsa-miR-3622b-5p
hsa-let-7a-3p,miRTarBase_hsa-let-7a-3p
mmu-miR-19a-3p,miRTarBase_mmu-miR-19a-3p
mmu-miR-539-5p,miRTarBase_mmu-miR-539-5p
hsa-miR-204-5p,miRTarBase_hsa-miR-204-5p
hsa-miR-31-3p,miRTarBase_hsa-miR-31-3p
mmu-miR-30a-5p,miRTarBase_mmu-miR-30a-5p
mmu-miR-675-3p,miRTarBase_mmu-miR-675-3p
hsa-miR-600,miRTarBase_hsa-miR-600
hsa-miR-3187-5p,miRTarBase_hsa-miR-3187-5p
hsa-miR-340-3p,miRTarBase_hsa-miR-340-3p
hsa-miR-3607-3p,miRTarBase_hsa-miR-3607-3p
hsa-miR-761,miRTarBase_hsa-miR-761
hsa-let-7a-2-3p,miRTarBase_hsa-let-7a-2-3p
hsa-miR-1256,miRTarBase_hsa-miR-1256
hsa-miR-92a-3p,miRTarBase_hsa-miR-92a-3p
hsa-miR-3184-5p,miRTarBase_hsa-miR-3184-5p
mmu-miR-126a-5p,miRTarBase_mmu-miR-126a-5p
hsa-miR-8084,miRTarBase_hsa-miR-8084
hsa-miR-4650-3p,miRTarBase_hsa-miR-4650-3p
hsa-miR-1273f,miRTarBase_hsa-miR-1273f
mmu-miR-1946a,miRTarBase_mmu-miR-1946a
hsa-miR-548o-3p,miRTarBase_hsa-miR-548o-3p
hsa-miR-3911,miRTarBase_hsa-miR-3911
hsa-miR-2681-3p,miRTarBase_hsa-miR-2681-3p
mmu-miR-544-5p,miRTarBase_mmu-miR-544-5p
mmu-miR-301a-3p,miRTarBase_mmu-miR-301a-3p
hsa-miR-1253,miRTarBase_hsa-miR-1253
hsa-miR-6799-5p,miRTarBase_hsa-miR-6799-5p
hsa-miR-4766-3p,miRTarBase_hsa-miR-4766-3p
hsa-miR-4768-5p,miRTarBase_hsa-miR-4768-5p
hsa-miR-491-5p,miRTarBase_hsa-miR-491-5p
hsa-miR-6507-3p,miRTarBase_hsa-miR-6507-3p
hsa-miR-7109-5p,miRTarBase_hsa-miR-7109-5p
mmu-miR-669d-5p,miRTarBase_mmu-miR-669d-5p
mmu-miR-1953,miRTarBase_mmu-miR-1953
hsa-miR-6822-5p,miRTarBase_hsa-miR-6822-5p
hsa-miR-1202,miRTarBase_hsa-miR-1202
hsa-miR-18b-5p,miRTarBase_hsa-miR-18b-5p
mmu-miR-28b,miRTarBase_mmu-miR-28b
hsa-miR-1272,miRTarBase_hsa-miR-1272
hsa-miR-4532,miRTarBase_hsa-miR-4532
mmu-miR-484,miRTarBase_mmu-miR-484
hsa-miR-1206,miRTarBase_hsa-miR-1206
mmu-miR-5046,miRTarBase_mmu-miR-5046
hsa-miR-4688,miRTarBase_hsa-miR-4688
hsa-miR-574-3p,miRTarBase_hsa-miR-574-3p
hsa-miR-6868-5p,miRTarBase_hsa-miR-6868-5p
hsa-miR-216a-3p,miRTarBase_hsa-miR-216a-3p
hsa-miR-6869-3p,miRTarBase_hsa-miR-6869-3p
hsa-miR-3164,miRTarBase_hsa-miR-3164
hsa-miR-98-5p,miRTarBase_hsa-miR-98-5p
hsa-miR-4685-3p,miRTarBase_hsa-miR-4685-3p
hsa-miR-6849-3p,miRTarBase_hsa-miR-6849-3p
hsa-miR-6129,miRTarBase_hsa-miR-6129
hsa-miR-4683,miRTarBase_hsa-miR-4683
mmu-miR-452-3p,miRTarBase_mmu-miR-452-3p
hsa-miR-602,miRTarBase_hsa-miR-602
hsa-miR-670-3p,miRTarBase_hsa-miR-670-3p
mmu-miR-3470a,miRTarBase_mmu-miR-3470a
hsa-miR-3136-5p,miRTarBase_hsa-miR-3136-5p
hsa-miR-4529-5p,miRTarBase_hsa-miR-4529-5p
hsa-miR-5708,miRTarBase_hsa-miR-5708
mmu-miR-101b-3p,miRTarBase_mmu-miR-101b-3p
hsa-miR-562,miRTarBase_hsa-miR-562
hsa-miR-6790-3p,miRTarBase_hsa-miR-6790-3p
hsa-miR-3150b-5p,miRTarBase_hsa-miR-3150b-5p
hsa-miR-3135a,miRTarBase_hsa-miR-3135a
hsa-miR-3617-3p,miRTarBase_hsa-miR-3617-3p
mmu-miR-193b-3p,miRTarBase_mmu-miR-193b-3p
hsa-miR-6797-5p,miRTarBase_hsa-miR-6797-5p
hsa-miR-7156-3p,miRTarBase_hsa-miR-7156-3p
hsa-miR-4646-3p,miRTarBase_hsa-miR-4646-3p
hsa-miR-5006-5p,miRTarBase_hsa-miR-5006-5p
mmu-miR-5119,miRTarBase_mmu-miR-5119
hsa-miR-4540,miRTarBase_hsa-miR-4540
hsa-miR-27a-5p,miRTarBase_hsa-miR-27a-5p
hsa-miR-6501-5p,miRTarBase_hsa-miR-6501-5p
hsa-miR-500b-5p,miRTarBase_hsa-miR-500b-5p
hsa-miR-1304-3p,miRTarBase_hsa-miR-1304-3p
mmu-miR-465a-5p,miRTarBase_mmu-miR-465a-5p
hsa-miR-6074,miRTarBase_hsa-miR-6074
hsa-miR-3689b-3p,miRTarBase_hsa-miR-3689b-3p
hsa-miR-1307-3p,miRTarBase_hsa-miR-1307-3p
hsa-miR-4751,miRTarBase_hsa-miR-4751
hsa-miR-6090,miRTarBase_hsa-miR-6090
mmu-miR-3063-3p,miRTarBase_mmu-miR-3063-3p
hsa-miR-198,miRTarBase_hsa-miR-198
hsa-miR-567,miRTarBase_hsa-miR-567
hsa-miR-676-5p,miRTarBase_hsa-miR-676-5p
hsa-miR-138-5p,miRTarBase_hsa-miR-138-5p
hsa-miR-4765,miRTarBase_hsa-miR-4765
mmu-miR-135a-5p,miRTarBase_mmu-miR-135a-5p
hsa-miR-5188,miRTarBase_hsa-miR-5188
hsa-miR-6817-5p,miRTarBase_hsa-miR-6817-5p
mmu-miR-148b-3p,miRTarBase_mmu-miR-148b-3p
hsa-miR-944,miRTarBase_hsa-miR-944
hsa-miR-3938,miRTarBase_hsa-miR-3938
hsa-miR-3935,miRTarBase_hsa-miR-3935
hsa-miR-4647,miRTarBase_hsa-miR-4647
hsa-miR-887-5p,miRTarBase_hsa-miR-887-5p
mmu-let-7a-5p,miRTarBase_mmu-let-7a-5p
hsa-miR-6765-3p,miRTarBase_hsa-miR-6765-3p
hsa-miR-502-3p,miRTarBase_hsa-miR-502-3p
hsa-miR-218-2-3p,miRTarBase_hsa-miR-218-2-3p
mmu-miR-466g,miRTarBase_mmu-miR-466g
hsa-miR-3155b,miRTarBase_hsa-miR-3155b
mmu-miR-3064-3p,miRTarBase_mmu-miR-3064-3p
mmu-miR-669c-3p,miRTarBase_mmu-miR-669c-3p
hsa-miR-384,miRTarBase_hsa-miR-384
mmu-miR-130a-3p,miRTarBase_mmu-miR-130a-3p
hsa-miR-4791,miRTarBase_hsa-miR-4791
hsa-miR-7114-3p,miRTarBase_hsa-miR-7114-3p
hsa-miR-569,miRTarBase_hsa-miR-569
mmu-miR-1961,miRTarBase_mmu-miR-1961
hsa-miR-3614-3p,miRTarBase_hsa-miR-3614-3p
hsa-miR-6721-5p,miRTarBase_hsa-miR-6721-5p
mmu-miR-5127,miRTarBase_mmu-miR-5127
mmu-miR-15b-5p,miRTarBase_mmu-miR-15b-5p
hsa-miR-4782-3p,miRTarBase_hsa-miR-4782-3p
hsa-miR-378a-3p,miRTarBase_hsa-miR-378a-3p
hsa-miR-6740-3p,miRTarBase_hsa-miR-6740-3p
mmu-miR-758-3p,miRTarBase_mmu-miR-758-3p
hsa-miR-219b-3p,miRTarBase_hsa-miR-219b-3p
hsa-miR-4757-5p,miRTarBase_hsa-miR-4757-5p
hsa-miR-4439,miRTarBase_hsa-miR-4439
hsa-miR-450a-1-3p,miRTarBase_hsa-miR-450a-1-3p
hsa-miR-6893-3p,miRTarBase_hsa-miR-6893-3p
hsa-miR-6780b-3p,miRTarBase_hsa-miR-6780b-3p
hsa-miR-550b-3p,miRTarBase_hsa-miR-550b-3p
hsa-miR-133a-3p,miRTarBase_hsa-miR-133a-3p
hsa-miR-618,miRTarBase_hsa-miR-618
hsa-miR-487a-3p,miRTarBase_hsa-miR-487a-3p
mmu-miR-146b-5p,miRTarBase_mmu-miR-146b-5p
hsa-miR-6511b-5p,miRTarBase_hsa-miR-6511b-5p
hsa-miR-3117-5p,miRTarBase_hsa-miR-3117-5p
hsa-miR-26a-1-3p,miRTarBase_hsa-miR-26a-1-3p
mmu-miR-421-3p,miRTarBase_mmu-miR-421-3p
mmu-miR-105,miRTarBase_mmu-miR-105
mmu-miR-224-5p,miRTarBase_mmu-miR-224-5p
hsa-miR-5194,miRTarBase_hsa-miR-5194
hsa-miR-611,miRTarBase_hsa-miR-611
hsa-miR-551a,miRTarBase_hsa-miR-551a
mmu-miR-669h-5p,miRTarBase_mmu-miR-669h-5p
